source_dataset,technique,report_generated,sku_id,category,current_stock,lead_time_days,unit_cost,avg_daily_demand,ma_7day,ma_30day,volatility,demand_std,safety_stock,reorder_point,stockout_risk,recommended_order_qty
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000510,Toys,1295,25,64.65,21.96,14.14,26.43,0.8577,18.83,155.36,704.25,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000511,Apparel,206,10,61.18,29.42,30.71,27.47,0.3876,11.4,59.51,353.73,Medium,148
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000512,Seasonal,1299,43,35.89,19.69,10.57,12.03,1.1786,23.21,251.08,1097.7,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000513,Toys,372,26,22.57,21.89,15.57,17.0,0.8914,19.51,164.16,733.28,High,362
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000514,Seasonal,1762,45,18.87,19.8,17.0,16.73,1.0255,20.31,224.75,1115.75,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000515,Beauty,898,4,36.58,37.43,34.43,36.97,0.3826,14.32,47.26,196.99,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000516,Beauty,2031,9,47.51,35.63,23.57,30.9,0.439,15.64,77.44,398.14,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000517,Home & Living,594,5,349.26,14.48,8.86,14.33,0.5085,7.36,27.16,99.55,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000518,Beauty,3050,7,96.9,38.61,40.57,35.47,0.4075,15.73,68.68,338.96,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000519,Groceries,326,3,39.33,40.69,40.43,40.8,0.1816,7.39,21.12,143.19,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000520,Groceries,3265,1,38.84,39.33,43.14,40.43,0.2067,8.13,13.41,52.75,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000521,Apparel,1167,18,83.71,30.71,20.71,26.57,0.4513,13.86,97.02,649.82,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000522,Beauty,1674,7,85.3,33.49,24.14,31.67,0.4536,15.19,66.32,300.74,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000523,Toys,569,17,44.45,23.69,19.0,27.6,0.9067,21.48,146.12,548.83,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000524,Toys,691,29,25.12,23.83,33.86,29.2,0.7945,18.94,168.25,859.42,High,169
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000525,Groceries,1429,2,36.89,39.7,41.29,40.0,0.1956,7.76,18.12,97.52,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000526,Apparel,1560,10,30.24,31.83,28.71,30.6,0.4379,13.94,72.74,391.07,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000527,Electronics,794,12,737.69,20.36,21.0,20.63,0.2393,4.87,27.85,272.11,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000528,Home & Living,887,12,139.2,15.57,17.0,17.0,0.4696,7.31,41.78,228.58,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000529,Toys,523,15,66.33,23.79,12.71,23.57,0.9734,23.16,147.98,504.82,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000530,Groceries,3216,2,4.57,38.74,33.71,38.2,0.1831,7.09,16.55,94.04,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000531,Seasonal,559,22,44.26,19.97,15.43,18.07,1.1084,22.13,171.28,610.54,High,52
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000532,Electronics,380,6,1922.45,20.01,20.71,19.5,0.2069,4.14,16.73,136.8,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000533,Home & Living,851,7,470.39,15.76,15.29,14.63,0.4675,7.37,32.16,142.44,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000534,Groceries,3238,3,22.27,39.01,38.29,39.77,0.2038,7.95,22.72,139.76,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000535,Apparel,1438,14,72.66,30.59,28.43,27.2,0.4266,13.05,80.57,508.81,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000536,Apparel,552,15,78.6,30.66,27.14,28.63,0.4184,12.82,81.96,541.79,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000537,Apparel,719,20,121.88,31.24,26.86,28.27,0.4056,12.67,93.51,718.4,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000538,Beauty,2102,8,53.73,34.47,25.0,29.1,0.4741,16.34,76.25,351.99,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000539,Apparel,230,11,121.77,32.91,37.57,32.9,0.4321,14.22,77.82,439.84,Medium,210
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000540,Home & Living,754,13,104.97,15.71,15.0,15.97,0.4338,6.82,40.55,244.79,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000541,Electronics,427,9,1142.17,20.36,18.71,21.8,0.2128,4.33,21.45,204.65,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000542,Beauty,939,10,95.25,32.37,27.29,29.27,0.4768,15.43,80.52,404.19,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000543,Electronics,1483,13,602.33,20.31,19.29,21.3,0.2584,5.25,31.22,295.27,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000544,Home & Living,13,12,196.59,13.47,13.43,14.0,0.4506,6.07,34.68,196.28,Critical,184
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000545,Apparel,2389,20,48.67,31.02,28.29,28.43,0.3686,11.44,84.39,704.83,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000546,Toys,1161,17,21.52,20.02,23.0,19.77,1.0052,20.13,136.92,477.29,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000547,Groceries,830,4,40.87,39.52,40.86,39.33,0.1735,6.86,22.63,180.72,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000548,Toys,756,11,29.47,21.61,11.0,20.53,0.8911,19.26,105.38,343.11,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000549,Home & Living,421,14,162.62,15.02,14.57,14.37,0.463,6.96,42.94,253.25,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000550,Home & Living,691,11,143.5,14.71,9.29,14.37,0.5375,7.91,43.27,205.09,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000551,Toys,46,22,7.58,23.11,18.57,22.47,0.7489,17.31,133.95,642.39,Critical,597
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000552,Apparel,2571,9,114.2,29.56,24.57,25.07,0.4239,12.53,62.02,328.02,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000553,Beauty,1038,7,52.69,35.8,21.14,30.83,0.4204,15.05,65.71,316.31,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000554,Beauty,498,8,75.72,35.54,30.57,30.4,0.3823,13.59,63.41,347.77,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000555,Electronics,440,11,726.94,20.0,21.14,21.4,0.2802,5.6,30.67,250.67,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000556,Groceries,628,5,31.88,41.89,34.57,41.6,0.1771,7.42,27.37,236.81,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000557,Toys,1811,24,61.45,23.22,15.29,25.0,0.8674,20.14,162.82,720.15,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000558,Apparel,1120,13,84.4,30.28,28.71,26.87,0.4261,12.9,76.75,470.36,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000559,Groceries,1707,2,31.35,39.69,43.57,42.27,0.2019,8.01,18.7,98.08,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000560,Beauty,2367,8,70.53,35.33,31.29,32.13,0.4275,15.11,70.5,353.16,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000561,Beauty,1013,8,91.47,33.76,36.71,32.03,0.4784,16.15,75.36,345.4,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000562,Apparel,748,12,118.19,29.91,30.14,27.9,0.3978,11.9,68.01,426.94,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000563,Groceries,2607,1,45.55,39.5,39.86,38.83,0.1953,7.71,12.73,52.23,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000564,Home & Living,611,18,352.9,15.68,20.57,16.43,0.4869,7.63,53.44,335.64,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000565,Electronics,986,8,1262.94,18.97,20.86,18.73,0.2637,5.0,23.34,175.08,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000566,Groceries,1738,4,8.62,39.51,42.0,39.87,0.1951,7.71,25.43,183.48,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000567,Groceries,1412,4,26.58,40.34,41.29,39.6,0.2039,8.23,27.15,188.53,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000568,Beauty,2952,9,30.04,33.17,28.0,30.83,0.4576,15.18,75.13,373.63,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000569,Groceries,1438,3,41.83,39.93,41.71,41.67,0.1721,6.87,19.65,139.45,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000570,Electronics,1407,3,733.92,19.82,19.86,19.8,0.2384,4.73,13.5,72.97,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000571,Groceries,590,1,28.25,39.37,41.0,39.57,0.1962,7.72,12.74,52.11,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000572,Apparel,1852,12,43.17,32.49,25.29,29.83,0.3826,12.43,71.04,460.91,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000573,Home & Living,278,7,67.29,15.42,12.29,15.77,0.5103,7.87,34.36,142.31,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000574,Apparel,901,7,89.85,30.02,15.86,25.5,0.4091,12.28,53.62,263.78,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000575,Apparel,1767,12,53.06,29.94,21.43,26.2,0.4339,12.99,74.26,433.6,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000576,Electronics,1117,8,889.95,19.27,19.57,19.87,0.2046,3.94,18.4,172.53,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000577,Home & Living,1144,8,214.39,14.86,16.43,14.9,0.5247,7.79,36.38,155.22,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000578,Toys,1973,29,66.89,24.67,17.29,25.77,0.8369,20.64,183.43,898.77,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000579,Groceries,1478,4,40.89,41.06,42.86,42.13,0.2044,8.39,27.69,191.91,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000580,Toys,458,27,8.81,20.83,18.86,18.4,0.8877,18.49,158.56,721.06,High,264
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000581,Apparel,759,16,93.66,28.11,19.14,24.67,0.4506,12.67,83.6,533.38,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000582,Home & Living,545,7,126.25,13.62,13.86,14.17,0.5582,7.6,33.19,128.55,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000583,Toys,1319,9,78.89,22.73,6.29,19.6,0.9294,21.13,104.58,309.18,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000584,Electronics,613,5,757.33,20.44,19.14,20.77,0.2185,4.47,16.48,118.7,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000585,Groceries,1192,4,43.44,39.72,37.29,39.53,0.162,6.43,21.23,180.12,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000586,Electronics,1628,5,1802.4,19.86,22.14,20.2,0.2398,4.76,17.56,116.84,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000587,Groceries,1629,5,38.02,39.73,42.14,41.03,0.1847,7.34,27.08,225.75,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000588,Apparel,1501,14,31.69,29.42,19.86,26.4,0.5073,14.93,92.15,504.06,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000589,Beauty,571,10,37.22,33.61,26.57,27.13,0.4282,14.39,75.1,411.21,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000590,Home & Living,496,16,170.87,15.5,19.43,15.4,0.4688,7.27,47.95,295.95,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000591,Groceries,2721,2,23.51,40.01,40.0,41.43,0.1802,7.21,16.82,96.85,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000592,Apparel,1286,20,130.04,26.8,21.57,23.07,0.5107,13.69,101.0,637.0,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000593,Groceries,198,2,42.58,39.6,42.86,40.03,0.1736,6.87,16.04,95.24,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000594,Electronics,852,12,998.15,19.36,19.0,19.77,0.2151,4.16,23.8,256.06,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000595,Beauty,2895,5,75.06,36.19,33.71,32.57,0.4147,15.01,55.37,236.31,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000596,Groceries,160,1,33.3,40.08,40.71,41.3,0.2067,8.28,13.67,53.75,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000597,Groceries,318,4,22.38,39.81,37.43,39.67,0.2066,8.22,27.14,186.38,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000598,Groceries,855,4,7.72,40.72,35.43,39.3,0.1976,8.04,26.55,189.44,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000599,Groceries,1444,4,48.34,41.26,40.43,42.7,0.1795,7.41,24.44,189.47,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000600,Electronics,744,12,1587.31,20.11,18.71,18.7,0.2093,4.21,24.06,265.39,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000601,Toys,1365,24,33.86,20.37,6.43,18.37,0.9153,18.64,150.69,639.49,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000602,Home & Living,15,13,295.58,14.67,12.29,13.13,0.5121,7.51,44.68,235.35,Critical,221
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000603,Seasonal,702,36,13.64,20.66,21.43,22.83,1.0675,22.05,218.29,961.89,High,260
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000604,Electronics,135,3,1255.38,19.3,18.14,20.13,0.225,4.34,12.41,70.31,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000605,Groceries,2523,3,36.52,39.42,40.57,38.97,0.1865,7.35,21.01,139.28,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000606,Electronics,969,14,791.75,20.19,20.29,21.13,0.237,4.79,29.54,312.19,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000607,Groceries,1908,1,22.12,39.74,35.43,39.53,0.216,8.58,14.16,53.91,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000608,Apparel,1034,21,63.25,30.41,23.57,28.03,0.3858,11.73,88.71,727.34,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000609,Beauty,1127,8,47.12,36.34,25.14,30.4,0.4321,15.7,73.29,364.05,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000610,Apparel,2618,9,34.03,32.72,25.29,29.83,0.4037,13.21,65.39,359.89,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000611,Toys,1869,13,20.4,23.66,15.43,30.77,0.8391,19.85,118.09,425.61,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000612,Electronics,322,11,1762.36,20.11,19.86,20.1,0.2209,4.44,24.31,245.54,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000613,Toys,388,8,67.95,22.81,21.43,25.07,0.893,20.37,95.07,277.56,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000614,Electronics,1001,4,1715.25,20.01,20.29,20.53,0.2589,5.18,17.1,97.14,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000615,Apparel,327,15,92.01,32.73,20.0,27.7,0.3944,12.91,82.51,573.51,Medium,247
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000616,Toys,672,29,62.33,26.87,18.71,26.47,0.8757,23.53,209.04,988.17,High,317
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000617,Groceries,2501,2,26.85,38.48,36.43,36.03,0.1867,7.18,16.76,93.72,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000618,Home & Living,873,18,76.87,15.59,17.57,14.6,0.4721,7.36,51.52,332.12,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000619,Groceries,3155,3,3.65,41.51,41.86,40.53,0.1798,7.46,21.33,145.86,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000620,Groceries,119,3,4.84,39.77,39.14,40.73,0.1794,7.13,20.38,139.68,Medium,21
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000621,Seasonal,18,38,9.67,17.9,21.0,21.9,1.1462,20.52,208.69,888.89,Critical,871
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000622,Toys,922,30,45.43,26.36,15.43,22.1,0.8005,21.1,190.67,981.34,High,60
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000623,Seasonal,636,17,35.89,18.71,10.57,18.57,1.1654,21.81,148.34,466.43,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000624,Electronics,503,14,1270.36,20.11,19.43,20.37,0.2364,4.75,29.35,310.9,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000625,Electronics,825,6,70.35,20.13,18.71,20.83,0.2504,5.04,20.38,141.18,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000626,Apparel,1745,14,19.97,30.09,25.14,27.27,0.4859,14.62,90.26,511.5,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000627,Electronics,656,14,493.5,20.5,20.0,20.77,0.2151,4.41,27.22,314.22,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000628,Beauty,1450,10,88.45,35.36,26.57,32.33,0.4744,16.77,87.51,441.07,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000629,Seasonal,659,34,38.54,18.82,5.43,18.07,1.1411,21.48,206.63,846.59,High,188
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000630,Toys,529,24,8.73,22.06,28.86,24.23,0.7987,17.62,142.4,671.73,High,143
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000631,Seasonal,1629,24,11.24,21.72,16.14,22.83,1.0143,22.03,178.09,699.43,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000632,Home & Living,275,20,115.96,16.19,15.0,14.77,0.4468,7.23,53.37,377.15,Medium,103
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000633,Electronics,955,10,423.21,20.32,20.29,19.73,0.2107,4.28,22.34,225.56,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000634,Electronics,1652,13,154.54,18.99,18.29,19.03,0.2369,4.5,26.76,273.62,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000635,Groceries,1013,1,20.58,38.98,37.86,38.73,0.1765,6.88,11.35,50.33,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000636,Electronics,376,10,1368.09,19.81,17.71,19.47,0.2624,5.2,27.13,225.24,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000637,Apparel,1513,8,73.17,31.52,27.86,29.83,0.4097,12.91,60.27,312.45,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000638,Electronics,1817,14,1103.05,20.19,19.86,20.67,0.2544,5.14,31.71,314.35,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000639,Apparel,2268,14,123.73,29.08,34.43,29.17,0.3772,10.97,67.71,474.8,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000640,Groceries,1053,3,11.72,39.01,37.86,38.23,0.1809,7.06,20.17,137.2,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000641,Toys,804,27,66.8,21.73,14.29,22.97,0.8471,18.41,157.84,744.64,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000642,Seasonal,423,18,26.05,19.22,10.57,23.1,1.2611,24.24,169.69,515.69,High,93
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000643,Home & Living,1021,17,470.72,14.8,17.43,15.57,0.5518,8.17,55.56,307.16,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000644,Groceries,1386,2,16.15,39.6,41.29,41.57,0.2066,8.18,19.09,98.29,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000645,Groceries,3497,5,20.49,38.86,38.0,40.3,0.2071,8.05,29.69,223.97,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000646,Apparel,1528,9,46.2,29.39,27.14,27.1,0.4465,13.12,64.95,329.45,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000647,Groceries,1937,3,42.68,39.53,41.71,39.87,0.1882,7.44,21.26,139.86,Low,0
